time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-12.408432659567524,13.183297300810581,5.441442622826359,1.3845627046023363,1.0273633721243511,0.0,-9.301777217103227,9.033294265601736,-4.8727779653538335,0.968972276161312,0.668638914560741,0.0,470.25688829178574,471.67472974479716,473.0556807788599,469.22283197276255
4.14,-12.974467491877382,13.72941989393056,5.133874732901125,1.4439190880109205,1.0691453774573754,0.0,-9.563224805295599,9.166983324740716,-5.381295704151727,1.0098374717469778,0.7244495588277474,0.0,501.98647754579315,503.90633543159754,501.27558730562663,501.2968955885916
4.199999999999998,-13.549930163547435,14.279739493688739,4.7950987134786445,1.5055758289425878,1.1136483616631923,0.0,-9.618511515977385,9.175784940146288,-5.911491506418765,1.0455310933992994,0.759155601320745,0.0,430.3634538126621,430.8130132734782,431.82908119415384,431.65381644751136
4.259999999999997,-14.130980111633972,14.831441745964398,4.42452561393446,1.5686741460163791,1.1599978197796528,0.0,-9.749245085931758,9.211978676601861,-6.441488930049111,1.057827483135536,0.7859779470255911,0.0,461.1620137471135,460.68119045995627,461.2838791416957,458.87533405552864
4.319999999999996,-14.718672339274502,15.384358987019503,4.022064051586848,1.6329122416502067,1.2075091638424542,0.0,-9.84100272104266,9.216658233874917,-6.97406200101908,1.0835359573346819,0.7977912947059871,0.0,448.09509443894234,446.25646110115724,446.6680565428241,445.4054712070678
4.379999999999995,-15.313709393046445,15.93777126962545,3.587582716994829,1.6984036340576472,1.255802590576299,0.0,-9.994108825601364,9.227524003650732,-7.508742510821545,1.0995745967134447,0.8120614424872667,0.0,467.1443833019047,465.47838045517074,468.3496085062625,466.1601920670928
4.439999999999993,-15.918481500571183,16.491350200516234,3.1210097429627774,1.7654002032026703,1.30566491278761,0.0,-10.166113772203593,9.221743027639883,-8.043435562555626,1.1337535633837328,0.8501845644680132,0.0,471.08823257100056,471.36193797638083,471.51568647988563,470.8011368951166
4.499999999999992,-16.528866467395716,17.042589302593562,2.6227078877357806,1.8344235376168339,1.3584638500240622,0.0,-10.183961145930374,9.15093972839401,-8.565851463618445,1.1670245856548371,0.9099498876809744,0.0,409.72372761645283,412.35697147643407,411.51259322713713,410.97371203090756
4.559999999999991,-17.144778655536914,17.58984093617045,2.093050004197075,1.904789625696246,1.4137136884706516,0.0,-10.349703106512756,9.086735833771716,-9.08799658678109,1.1784612867724626,0.9317342092035441,0.0,454.9778378348994,453.746354558068,456.4281727862601,453.7774084255888
4.6199999999999894,-17.77159639419671,18.1324161518584,1.5323947746637927,1.9759771164251294,1.469561631741633,0.0,-10.547843144460577,8.994408874597617,-9.598232228940118,1.1943939262231869,0.9297666712872433,0.0,459.4276802467144,456.15459958396735,458.722985029137,456.4936254299902
4.679999999999988,-18.40985371862463,18.66836843819864,0.9417017001015349,2.049084903763422,1.5265111222397758,0.0,-10.731729503141928,8.865857756662129,-10.088340070165895,1.242520060968154,0.9685841405311711,0.0,444.69839416215444,445.0410756021553,443.0842382573636,443.76849838237877
4.739999999999987,-19.060743256140704,19.19561761845157,0.3223272764516186,2.1254105704741857,1.585584143922441,0.0,-10.968806367724078,8.70363900362758,-10.552887324807356,1.3016480851283232,1.0004955332932024,0.0,452.58032571168786,452.27085261730923,451.06147956033067,452.64360527612325
4.799999999999986,-19.72809006256954,19.711980140175235,0.0,2.204282273687987,1.6466777711522118,0.0,-11.27967977007542,8.502505209386985,-10.980499166110677,1.3272681462014995,1.035930831636586,0.0,467.0056659936501,466.939792305088,468.2434454634564,466.90083668729
